sentence_id,Someone,somewhere,title,article_link,Someone_first_index,Someone_last_index,somewhere_first_index,somewhere_last_index,sentence_text,paragraph_text,url
733789,Pontius,knowledge both of the Bible,Pontius of Carthage,https://en.wikipedia.org/wiki?curid=7545493,6,6,14,18,"Allusions and forensic style indicate that Pontius must have been well educated , with knowledge both of the Bible and of secular rhetoric .","Beyond this little is certain. Allusions and forensic style indicate that Pontius must have been well educated, with knowledge both of the Bible and of secular rhetoric. Hermann Dessau noted the coincidence of an inscription in the little town of Curubis to a local magistrate with the name Pontius and suggested that the praise of the town in the work and the author's desire to associate the town with Cyprian's martyrdom may reflect local patriotism. Other scholars either reject this or regard it as unprovable.",https://en.wikipedia.org/wiki?curid=7545493
734748,He,Eketahuna District High School,John Dawson (botanist),https://en.wikipedia.org/wiki?curid=60240847,0,0,4,7,He was educated at Eketahuna District High School and Christchurch Boys ' High School .,"Dawson was born in Eketahuna on 1 February 1928. He was educated at Eketahuna District High School and Christchurch Boys' High School. He studied at Victoria University College from 1947 to 1952, graduating with a Master of Arts with second-class honours in 1953. He was then awarded a Fulbright Scholarship, and undertook doctoral studies at the University of California, Berkeley, from where he gained a PhD in January 1958. The title of his thesis was ""A revision of the genus Anisotome Hook f. (Umbelliferae)"".",https://en.wikipedia.org/wiki?curid=60240847
738976,Aldin,Eastbourne College,Cecil Aldin,https://en.wikipedia.org/wiki?curid=3328449,4,4,8,9,"Born in Slough , Aldin was educated at Eastbourne College and Solihull Grammar School .","Born in Slough, Aldin was educated at Eastbourne College and Solihull Grammar School. Cecil Aldin's father, a builder, was a keen amateur artist so Cecil started drawing at a very young age. He studied art at the studio of Albert Joseph Moore in Kensington but, unhappy with the teaching methods Aldin left after a month to study animal anatomy at the National Art Training School in South Kensington. After this he attended a summer school run by the animal painter and teacher, William Frank Calderon at Midhurst, Sussex. Aldin left when he developed rheumatic fever but shortly afterwards he sold his first drawing, which appeared in ""The Building News"" of 12 September 1890. This was followed by a dog show picture purchased by ""The Graphic"" in 1891. He rented a studio in Chelsea and in 1892 he began a long association with ""The Illustrated London News"". Whilst at Chelsea he would often draw in the London Zoological Gardens and an early work on a tiger in the zoo which was drawn from life was found to be a copyright of a photograph by Gambier Bolton. He also did some work for Cadbury's advertising. Aldin was commissioned by ""The Pall Mall Budget"" in 1894 to illustrate the serialisation of stories from Rudyard Kipling's ""The Second Jungle Book"".",https://en.wikipedia.org/wiki?curid=3328449
744389,He,Saint John 's College,William Hammond (hymnist),https://en.wikipedia.org/wiki?curid=8137747,0,0,4,7,"He was educated at Saint John 's College , Cambridge .","William Hammond (6 January 1719 – 19 August 1783) was an English hymnist. He was born in Battle, Sussex, England. He was educated at Saint John's College, Cambridge. In 1743 he joined the Calvinistic Methodists, and in 1745 joined the Moravian Brethren.",https://en.wikipedia.org/wiki?curid=8137747
745784,who,the school,"Science Hill School (Shelbyville, Kentucky)",https://en.wikipedia.org/wiki?curid=52931732,16,16,21,22,A reunion of alumni was held in 1875 with three generations of the thousands of students who had been educated at the school in attendance .,"In its early days, the school was funded by the Methodist Church, with which Tevis' husband, John, served as a missionary. The initial class had thirty-five pupils, of which six were boarders. Within twenty-five years, the class had grown to two hundred students with half of them boarding at the school. Its reputation was widely known and it had students from throughout the country as well as students who attended as a day school from the local community. A reunion of alumni was held in 1875 with three generations of the thousands of students who had been educated at the school in attendance.",https://en.wikipedia.org/wiki?curid=52931732
751128,He,Blackpool Grammar School,Alistair Cooke,https://en.wikipedia.org/wiki?curid=179801,0,0,4,6,"He was educated at Blackpool Grammar School , Blackpool and won a scholarship to Jesus College , Cambridge , where he gained an honours degree ( 2:1 ) in English .","He was educated at Blackpool Grammar School, Blackpool and won a scholarship to Jesus College, Cambridge, where he gained an honours degree (2:1) in English. He was heavily involved in the arts, was editor of ""Granta"", and set up the Mummers, Cambridge's first theatre group open to both sexes, from which he notably rejected a young James Mason, telling him to stick to architecture.",https://en.wikipedia.org/wiki?curid=179801
757139,She,Baylor University,Kate Atkinson Bell,https://en.wikipedia.org/wiki?curid=52932092,0,0,4,5,"She was educated at Baylor University , the University of Houston and the University of Chicago .","She was educated at Baylor University, the University of Houston and the University of Chicago.",https://en.wikipedia.org/wiki?curid=52932092
757166,Holbech,Eton and Balliol College,Charles Holbech,https://en.wikipedia.org/wiki?curid=52932097,0,0,4,7,"Holbech was educated at Eton and Balliol College , Oxford .","Holbech was educated at Eton and Balliol College, Oxford. He was ordained in 1840, and was curate at Chelsfield until 1842; and Vicar of Farnborough, Warwickshire from 1842 to 1896.",https://en.wikipedia.org/wiki?curid=52932097
757295,the two princes,1788,"Augustus, Grand Duke of Oldenburg",https://en.wikipedia.org/wiki?curid=26020613,5,7,1,1,"From 1788 to 1803 , the two princes were educated at home under the supervision of their father .","From 1788 to 1803, the two princes were educated at home under the supervision of their father. Together with his brother, he studied at the University of Leipzig from 1803 to 1805. From 1805 to 1807 he and his brother travelled extensively in England and Scotland.",https://en.wikipedia.org/wiki?curid=26020613
757295,the two princes,home,"Augustus, Grand Duke of Oldenburg",https://en.wikipedia.org/wiki?curid=26020613,5,7,11,11,"From 1788 to 1803 , the two princes were educated at home under the supervision of their father .","From 1788 to 1803, the two princes were educated at home under the supervision of their father. Together with his brother, he studied at the University of Leipzig from 1803 to 1805. From 1805 to 1807 he and his brother travelled extensively in England and Scotland.",https://en.wikipedia.org/wiki?curid=26020613
757295,the two princes,the supervision of their father,"Augustus, Grand Duke of Oldenburg",https://en.wikipedia.org/wiki?curid=26020613,5,7,13,17,"From 1788 to 1803 , the two princes were educated at home under the supervision of their father .","From 1788 to 1803, the two princes were educated at home under the supervision of their father. Together with his brother, he studied at the University of Leipzig from 1803 to 1805. From 1805 to 1807 he and his brother travelled extensively in England and Scotland.",https://en.wikipedia.org/wiki?curid=26020613
761281,Denny,the Royal College of Music,James Denny (conductor),https://en.wikipedia.org/wiki?curid=59533959,6,6,10,14,"Born on 9 May 1908 , Denny was educated at the Royal College of Music and Christ 's College , Cambridge ; he graduated with a Bachelor of Arts degree in 1930 and a Bachelor of Music degree in 1932 .","Born on 9 May 1908, Denny was educated at the Royal College of Music and Christ's College, Cambridge; he graduated with a Bachelor of Arts degree in 1930 and a Bachelor of Music degree in 1932. The following year, he was appointed director of music at Bedford School. In 1937, he was appointed Music Assistant with the BBC in Belfast, but left in 1939 to fight in the Second World War. In January 1940, he was commissioned into the Royal Warwickshire Regiment, and was appointed a Member of the Order of the British Empire in June 1944, when he was a Captain (temporary Major and acting Lieutenant Colonel).",https://en.wikipedia.org/wiki?curid=59533959
761765,Charles,Kirkwall,Charles Heddle,https://en.wikipedia.org/wiki?curid=54685089,0,0,4,4,Charles was educated in Kirkwall and at the Dollar Academy and in Edinburgh .,"Born in Sierra Leone in 1812, Charles was the illegitimate son of John Heddle from Kirkwall and Sophy Bouchier of Sierra Leone. His father died before he was born. Charles was educated in Kirkwall and at the Dollar Academy and in Edinburgh. He first set up in business in Banjul (Bathurst) in the Gambia in 1834. He returned to Sierra Leone a few years later. Here he helped his uncle Robert Heddle grow his business into one of the most successful businesses in the country. The company branched out from trading in peanuts to owning ships and running a shipping company.",https://en.wikipedia.org/wiki?curid=54685089
