sentence_id,תיאור,title,sentence_text,query number
1544989,מהימנות,ME-10-06-20601-774,"נראה ל אני , ל ה סיכום , כי גרסא של הם ה מהימנות ו התומכות זו ב זו של ה מתלוננת ו אנדריי , משקפות את ה אמת כפי ש התרחשה , ו אילו ה נאשם שיקר ו סילף דברים ב עדות של הוא , ניסה רק להרחיק עצמו מ ה אירוע , ו עשה רושם בלתי מהימן .",5.0
1561527,מפורטת,m06003042-275,עדות של היא ה מפורטת של ה מתלוננת כוללת התייחסות ל ה מעשים ש ביצע ה נאשם בע' כאשר ה מתלוננת עדה ל ה נעשה ב היא .,5.0
1561598,גבוהה,m06003042-275,"ה סיוע נדרש הן ל עצם ביצוע ה עבירה ו הן לזיהויו את הוא של מבצע ה עבירה ( ראו ( 1 ) 385 , עמ' 406 ) ו משקלו ה ראייתי משתנה ב התאם ל ה משקל ה ראייתי של ה עדות ה טעונה סיוע ; כך , מקום ש מ ה ימנות עדות של הוא של ה מתלונן גבוהה היא , ניתן להסתפק ב ראיית סיוע ב עלת משקל לא רב , ו להפך ( ע""פ 4009 / 99 מדינת ישראל נ' פלוני , פ""ד מז ( 1 ) 292 , 302 ) .",5.0
1567849,קוהרנטית,ME-07-1023-33,"לפיכך , החלטתי להעדיף את גרסה של הן ה קוהרנטית של ה מתלוננות על זו של ה נאשם ו אני מציעה ל חבריי להרשיע את ה נאשם ב עבירה של מעשה מגונה ( מספר פעמים ) , עבירה על ב נסיבות ל .",5.0
1639017,אמינה,ME-11-06-51536-78,"הערה ראייתית : לפי ל , ל עדות של היא ה אמינה ו ה ברורה של ה מתלוננת ב בית ה משפט - כפי ש אפרט ב ענין זה להלן - לא נדרשת תוספת ראייתית , אלא יש צורך ב פירוט ב הכרעת ה דין מה הניע את בית ה משפט להסתפק ב עדות זו .",5.0
1639020,יחידה,ME-11-06-51536-78,"מ לשון ה סעיף עולה כי בית - ה משפט רשאי להסתמך על עדות יחידה של מתלוננת , ו בלבד ש יפרט מה הניע את הוא להסתפק ב עדות זו ...",5.0
1639026,עקבית,ME-11-06-51536-78,"ו ב עניין של אנחנו : ב נוסף ל עדות של היא ה עקבית , ה ברורה ו ה אמינה של ה מתלוננת ו לפירוט מדוע ניתן להסתפק ב עדות זו ל הרשעת ה נאשם כ מפורט ל הלן , יפורטו להלן גם ראיות חיצוניות בעלות משקל עצמאי מ שלהן הן , ה מחזקות את גירסת ה מתלוננת ו נותנות ל היא מ שנה תוקף .",5.0
1639063,מציאותית,ME-11-06-51536-78,"ו דוק : גם לפי ניסיון ה חיים ה שיפוטי , גירסה של היא דלעיל היא של ה מתלוננת ב דבר היכרות של היא כ חסרת דיור עם גברים ש אמרו ש יעזרו ל היא ו לבסוף ניצלו את היא מינית , היא ל מרבה ה צער אפשרית ו מציאותית .",5.0
1639199,מהימנה,ME-11-06-51536-78,"מה גם , ש כאמור , עדות של היא של ה מתלוננת , גם לגבי עבירות ה מין , היתה מהימנה , ברורה , מפורטת , כאובה , ו השתלבה ב ראיות ה חיזוק ש הובאו ו שיפורטו להלן .",5.0
1639290,מהימנה,ME-11-06-51536-78,"עדות של היא ה מהימנה של ה מתלוננת ב בית ה משפט : ה נאשם תפס ב כוח את ה חזה של היא , ו מצץ את ה חזה של היא ב כוח .",5.0
1639452,מהימנה,ME-11-06-51536-78,"עדות של היא ה מהימנה של ה מתלוננת ב בית ה משפט : ה נאשם קרע ל היא את ה חזייה , הוריד ל היא את ה תחתונים , ו הכניס ב הפתעה את איבר ה מין של הוא לתוך גוף של היא ב כוח ( עמ' 47 לפר' , שו' 26 - 30 ) .",5.0
1639473,עקבית גם ל עיקר ה אמור ב אימרה של היא ב ה משטרה מ יום,ME-11-06-51536-78,"עדות של היא של ה מתלוננת ב בית ה משפט היתה עקבית גם ל עיקר ה אמור ב אימרה של היא ב ה משטרה מ יום 19.6.11 - נ/ 10 , שם ה מתלוננת סיפרה : ה נאשם אנס את היא ב כוח ו ב ה אלימות ( עמ' 2 , שו' 35 - 36 ) .",5.0
1639756,מהימנה,ME-11-06-51536-78,עדות של היא ה מהימנה של ה מתלוננת ב בית ה משפט ו קיום של הוא של חיזוק ל היא ב עדות ה נאשם : ה מתלוננת העידה : ה נאשם אמר ל היא למצוץ ל הוא את ה זין .,5.0
1639793,מהימנה,ME-11-06-51536-78,"עדות של היא ה מהימנה של ה מתלוננת ב בית ה משפט ו קיום של הוא של חיזוק ל היא ב עדות ה נאשם : ה מתלוננת העידה ב ביהמ""ש : ה נאשם צפה ב ה סרטים פורנוגרפיים .",5.0
1639835,מהימנה,ME-11-06-51536-78,"על כן : עדות של היא ה מהימנה של ה מתלוננת חוזקה איפוא ב עדות ה נאשם דלעיל היא , ל כל ה פחות כ ראשית הודייה .",5.0
1639857,ברורה,ME-11-06-51536-78,עדות של היא של ה מתלוננת היתה ברורה ו אמינה .,5.0
1639896,מהימנה,ME-11-06-51536-78,"עדות של היא ה מהימנה של ה מתלוננת ב בית ה משפט , ש העידה : ב יום שישי 10.6.11 היא היתה ב ה מחזור .",5.0
1640018,עקבית,ME-11-06-51536-78,"כאמור , עדות של היא של ה מתלוננת היתה ברורה , עקבית ו מ הימנה , ו לא מצאתי ב סתירה זו עילה או הצדקה לגרוע מ אימוץ גירסה של היא [ ראו לעיל ל ענין אופן הערכת סתירות ב עדות של קורבנות עבירות מין - ע""פ 993 / 00 נור דלעיל , פ""ד נו ( 6 ) 205 , 221 - 222 ; פלוני דלעיל , ב סעק 8 ל פסה""ד ; פלוני דלעיל , ב סעק 1 2 ל פסה""ד ] .",5.0
1640511,עניינית,ME-11-06-51536-78,"גם לא מצאתי , גם לא ב חווה""ד נ/14 , עילה או הצדקה לגרוע מ משקל עדות של היא ה עניינית ו ה מהימנה של ה מתלוננת ו מגירסתה .",5.0
1640538,"כל אלה , עדות של היא של ה מתלוננת הייתה ברורה",ME-11-06-51536-78,"למרות כל אלה , עדות של היא של ה מתלוננת הייתה ברורה , עקבית ב מהות של היא , אותנטית ו ה גיונית .",5.0
1646645,ראשונה,ME-10-07-21310-4,מפאת חשיבות גרסה של היא ה ראשונה של ה מתלוננת אביאה ב מדויק :,5.0
1646707,מצמררת,ME-10-07-21310-4,"ל כל אלה , נלוו כאמור , על פי עדות של היא ה מצמררת של ה מתלוננת , ו אף מ תיעוד ה חבלות ש נמצאו ב גופה ו ב איבריה ה מוצנעים לאחר ה אירוע , איומי ה נאשם על חיים של היא , ו אף תקיפתה ממש תוך גרימת חבלות ב גופה .",5.0
1656765,הימנה,SH-08-1102-198,"כך , עדות של היא של ה מתלוננת איתנה היא , יציבה ו מ הימנה , ו לא נתגלו ב ה הטסתירות כלשהן לאורך כל ה הליך .",5.0
1671914,יחידה,ME-12-08-3491-22,"ב עניינינו , נראה ש לא היה זה בטוח להשתית את הרשעת ה מערער על עדות של היא ה יחידה של ה מתלוננת , ה לוקה , כאמור , ב סתירות ו ב תמיהות .",5.0
1672939,יחידה,ME-12-08-3491-22,""" מ לשון ה סעיף עולה כי בית ה משפט רשאי להסתמך על עדות יחידה של מתלוננת , ו בלבד ש יפרט מה הניע את הוא להסתפק ב עדות זו .",5.0
1672977,יחידה,ME-12-08-3491-22,"ב עניינינו , נראה ל אני ש לא היה זה בטוח להשתית את הרשעת ה מערער על עדות של היא ה יחידה של ה מתלוננת , ה לוקה , כאמור , ב סתירות ו ב תמיהות "" ( ברוק נ' מדינת ישראל , פד""י מט ( 5 ) , 278 ) .",5.0
1673066,ראשונית,ME-12-08-3491-22,"אפנה עתה ו אבחן את גרסה של היא ה ראשונית של ה מתלוננת כפי ש באה ל ידי ביטוי ב הודעה של היא ה ראשונה מ יום 12/02 / 08 ( ת / 13 ו ת / 13א' ) בפני חוקרת ה ילדים , הגב' יפעת פולק - כהן .",5.0
1675622,מהימנה,ME-11-08-19586-55,ה מאשימה טענה כי עדות של היא ה מהימנה של ה מתלוננת מקבלת חיזוקים ב עדויות של עדים נוספים ש ראו את תגובה של היא מיד לאחר ה אירוע ( עדות ה בעל ; עדות ה עובדת ה סוציאלית ב בית ה חולים ; עדויות עובדי בית ה מלון ; ו עדויות אנשי ה משטרה ) .,5.0
1675649,עקבית,ME-11-08-19586-55,"ה מאשימה טענה כי אל מול גרסה של היא ה עקבית ו ה מהימנה של ה מתלוננת , ה נתמכת ב עדויות רבות נוספות , לרבות עדויות מומחים , אנשי מקצוע ו אנשי משטרה , עומדת גרסה של הוא של ה נאשם לבדה .",5.0
1675663,מהימנה,ME-11-08-19586-55,"על שום כל אלה , טענה ה מאשימה , מן ה דין ש בית ה משפט יאמץ את גרסה של היא ה מהימנה של ה מתלוננת ו ירשיע את ה נאשם ב ה מעשים ה מיוחסים ל הוא ב כתב ה אישום .",5.0
1675754,יחידה,ME-11-08-19586-55,"ל ה מותר לציין , על כן , את חובת ה זהירות ה מוטלת על שכם של הוא של ה שופט שעה ש הוא ניצב בפני מצב של "" גרסה מול גרסה "" , היינו , עדות יחידה של מתלוננת אל מול כפירת ה נאשם : ראובן ידען נ' מדינת ישראל ( פורסם ב נב של הוא , ניתן ב יום 26.7.12 , פיסקה 22 ) ; ליאור שרון נ' מדינת ישראל ( פורסם ב נב של הוא , ניתן ב יום 10.8.11 ) ) .",5.0
1693254,מפורשת,ME-10-03-10104-1,"אף נקודה זו , ספק מה נלווה ל היא לאור ה עובדה ש מצוין ב דו""ח ת / 4 ש ה בקבוק נלקח ב יום 14.01.10 ב סמוך ל שעה 13:30 , ו אילו ה מתלוננת אומרת כי ה בקבוק נלקח מן היא ב שעה 16:30 ( עמוד 31 שורה 16 ) , ו אין עדות מפורשת של ה מתלוננת מתי התרחש ה אונס , אירוע ה אישום ה שני .",5.0
1730075,מוקלטת,m05003325,משכך - חובה לבדוק ב זהירות ו ב הקפדה יתירה את שני ה אפיקים באמצעות הם הובאה גירסה של היא ב פני : ראשית יש לקבוע את אמינות של היא חוקרת ה ילדים ו לאחר מ כן להידרש ל עדות של היא ה מוקלטת של ה מתלוננת .,5.0
1730100,מוקלטת,m05003325,"עדות של היא ה מוקלטת של ה מתלוננת - צפיתי ב עדות של היא ה מוקלטת של ה מתלוננת יותר מ פעם , ו כאמור לעיל , מצאתי את היא ראויה ל אימון .",5.0
1730310,אמינה,m05003325,"אשר על כן , על סמך עדות של היא ה אמינה של ה מתלוננת ה מסתייעת ו מתחזקת ב מצבה ה נפשי מיד לאחר ה עבירה ש בוצעה ב היא , על סמך ה ראיות ה נסיבתיות ש פורטו ו לאחר דחיית גרסת ה נאשם ו לאחר ש הזהרתי את עצמי כ נדרש לנוכח היות ה מתלוננת עדה יחידה , אני מקבלת ש התביעה הוכיחה מעל לספק סביר את אשמה של הוא של ה נאשם ב ביצוע ה עבירה ש ב אישום ה ראשון .",5.0
1753954,ראשית,ME-13-05-3045-11,"כאמור , ליבת עדות של היא ה ראשית של ה מתלוננת לגבי ה מעשים ה מיניים ש ביצע ב היא ה נאשם לא עורערה ב חקירה של היא ה נגדית ו זו נותרה על כן של היא מהימנה ו עקבית - החל מעדות של היא בפני חוקרת ה ילדים , עבור ב עדות של היא ה ראשית ו כלה ב חקירה של היא ה נגדית ב בית ה משפט .",5.0
1754468,מהימנה,ME-13-05-3045-11,"מ כל מקום , ל עדות של היא ה עקבית ו ה מהימנה של ה מתלוננת כ מפורט לעיל ו להלן , אף ישנם חיזוקים ב ראיות נוספות , כ מפורט להלן .",5.0
1754581,מהימנה,ME-13-05-3045-11,ה חיזוקים ל עדות ה מתלוננת - ראיות ש מחזקות את עדות של היא ה מהימנה של ה מתלוננת : 56 .,5.0
1754583,עקבית,ME-13-05-3045-11,"מ שכך ארע , הרי שלפי  ל , ל עדות של היא ה עקבית ו ה אמינה של ה מתלוננת ב ביהמ""ש ל עצם מעשי ה נאשם , לא נדרשת תוספת ראייתית , אלא יש צורך ב פירוט ב הכרעת ה דין מה הניע את ב יהמ""ש להסתפק ב עדות זו .",5.0
