sentence_id,title,query number,clean_sentence,status
694181,SH-09-11-13880-22,5.0,"סוף דבר – לאחר שבית המשפט הזהיר את עצמו שלפניו עדותה היחידה של המתלוננת, על סמך תוכנה המידתי של התלונה ואותות האמת שבה, התמיכה שתומכים בה עדויות האם והשוטר, מתבססת מסקנה שיש לקבל עדות המתלוננת במלואה ולהעדיפה על גרסתו המתכחשת של הנאשם, שנדחתה מחוסר אימון",not annotated
694628,m08001049-106,5.0,נוכח גרסתה האמינה של המתלוננת והחיזוקים לדבריה הוכח כי הנאשם בעל את המתלוננת שלא בהסכמתה החופשית ו/או בהיותה שרויה במצב בו לא היה ביכולתה ליתן הסכמה חופשית ליחסי המין,not annotated
694734,m08001049-106,5.0," יש לתת אמון בעדותה המהימנה של המתלוננת לעניין זה כי מדובר במקרים רבים של הדחה לסמים מסוכנים ולמעשה כך הייתה שגרת יומה של המתלוננת במחיצתו של הנאשם על כך יש להוסיף את בקיאותה הרבה בסמים המלמדת כי אכן בעלת ניסיון היא, בצירוף הראיות המחזקות הכל כמפורט לעיל",not annotated
695666,s00002865-124,5.0, משעה שעדותו של חמדאן נפלה – נותרנו מול עדות יחידה של מתלוננת בעבירת מין,not annotated
702351,SH-07-2293-935,5.0,"בפני מ' הוצגה הגרסה השלישית לפיה המתלוננת הח'טה לנקום בנאשם בעקבות סירובו להסיע אותה  והיא ניסתה לסחוט את הנאשם בשיחה הטלפונית עם שאול, שאם הנאשם לא יתן לה 50,000 ₪  היא תספר לא' את הסיפור והוא ירצח אותו ",not annotated
702428,SH-07-2293-935,5.0,"לענייננו, למרות שהעדפתי גרסתה של המתלוננת על פני גרסתו של הנאשם, הגעתי למסקנה כי בנסיבות המקרה, נוכח התנהלותה הלא שגרתית של המתלוננת עובר להגשת התלונה ולאחריה, לא יהיה זה בטוח לקבוע ממצאים עובדתיים מרשיעים בדבר אשמת הנאשם מעבר לכל ספק סביר על יסוד עדותה היחידה של המתלוננת",not annotated
706084,s97002328-10,5.0,"יש לזכור שלאחר שהוסף  ב, ובוטל הצורך בסיוע לעדות יחידה בעבירות מין, דרושה זהירות שלא יורשע אדם חף מפשע (ההדגשה שלי-ש",not annotated
707780,ME-10-09-31383-790,5.0," כפי שקבעתי לעיל, אני מאמץ את גרסתה המהימנה של המתלוננת באשר לכל המעשים שביצע בה הנאשם, כמתואר בכתב האישום, ודוחה כבלתי מהימנה את גרסתו של הנאשם, שלפיה כלל לא נכנס לחדר, אלא ישן במשך הלילה",not annotated
707802,ME-10-09-31383-790,5.0,"  כפי שקבעתי לעיל, אני מאמץ את גרסתה המהימנה של המתלוננת – גם לגבי אמירתו של הנאשם למתלוננת בחדר שזה סוד ושלא תגלה דבר, וגם לגבי המפגש שלו בבוקר שלמחרת עם המתלוננת בבית, שאז קרץ לה, עשה תנועה עם היד על הפה, ואמר ""ששש""",not annotated
714920,M-NoPub-ZB-8-238-L,5.0," נשיכת איבר-המין כאמור, גרסתה האחרונה של המתלוננת בעניין זה היתה, כי היא ניסתה ולא הצליחה לנשוך את איבר מינו של הנאשם",not annotated
714954,M-NoPub-ZB-8-238-L,5.0,"24צפיתי בעיון בעדותה הארוכה של המתלוננת כפי שהוקלטה במערכת הוידאו של בית המשפט, וצר לי לומר, כי אין זו העדה שיכולה לשכנע אותי מעבר לכל ספק, באמיתות סיפורה ובכנות דבריה",not annotated
715025,M-NoPub-ZB-8-238-L,5.0," אולם באלה לבדם, אין כדי להביא להרשעתו של אדם בפלילים, ואין להם משקל עצמאי אלא כשהם מתווספים לעדות אמינה של מתלוננת לגוף העניין",not annotated
715098,M-NoPub-ZB-8-238-L,5.0,"37על-פי כל המפורט והמבואר לעיל, ברור מדוע לא אוכל לפרט מה הניע אותי להסתפק בעדותה היחידה של המתלוננת, גם אם יש לה חיזוק כזה או אחר ",not annotated
715786,s03004300-278,5.0, הבנה אפשרית זו של מצב דעתה של המתלוננת מתחזקת נוכח עדותה החמקנית של המתלוננת בשאלת קיצור השירות אותו ביקשה,not annotated
717081,m021148,5.0,"התנהגותו זו של הנאשם באירוע ביער, מצאה כאמור ביסוס חד משמעי בעדותה האמינה של המתלוננת ובחיזוקים שקיבלה עדות זו, בדברי האם בפנינו, שהתיחסה למצבה הנפשי של המתלוננת כאשר שבה לביתה לאחר האירוע, ואל סימני המכות שמצאה על גופה לאחר מספר ימים",not annotated
717549,m021148,5.0,"עבירת האונס, הוכחה מעבר לספק סביר, בעדותה המהימנה של המתלוננת ובחיזוקים שהובאו לתמיכה בה, מעבר לנדרש על פי דין; הכל, כפי שהוסבר לעיל בהרחבה",not annotated
723425,ME-08-1196-55,5.0,"יש להרשיע את הנאשם על בסיס עדותה המהימנה של המתלוננת, אשר לגרסתה נמצאו חיזוקים רבים, ותוך דחיית עדות הנאשם ועדויות עדי ההגנה מטעמו בחוסר אמון, בעבירה לפי סעיף 345 לחוק, ועל יסוד העובדות שהוכחו ואשר לגביהן ניתנה לנאשם הזדמנות סבירה להתגונן, יש להרשיע את הנאשם גם בעבירה לפי סעיף 345 לחוק",not annotated
725560,ME-08-1196-55,5.0," סיכום לאור כל האמור לעיל, ולו דעתי תישמע, יש להרשיע את הנאשם על בסיס עדותה המהימנה של המתלוננת, אשר לגרסתה נמצאו חיזוקים רבים, ותוך דחיית עדות הנאשם ועדויות עדי ההגנה מטעמו בחוסר אמון, בעבירה לפי  לחוק, ועל יסוד העובדות שהוכחו ואשר לגביהן ניתנה לנאשם הזדמנות סבירה להתגונן, יש להרשיע את הנאשם גם בעבירה לפי  לחוק",not annotated
725723,ME-12-08-3491-22,5.0," בעניינינו, נראה שלא היה זה בטוח להשתית את הרשעת המערער על עדותה היחידה של המתלוננת, הלוקה, כאמור, בסתירות ובתמיהות",not annotated
726748,ME-12-08-3491-22,5.0,"""מלשון הסעיף עולה כי בית המשפט רשאי להסתמך על עדות יחידה של מתלוננת, ובלבד שיפרט מה הניע אותו להסתפק בעדות זו",not annotated
726786,ME-12-08-3491-22,5.0," בעניינינו, נראה לי שלא היה זה בטוח להשתית את הרשעת המערער על עדותה היחידה של המתלוננת, הלוקה, כאמור, בסתירות ובתמיהות"" , 278)",not annotated
726875,ME-12-08-3491-22,5.0,"אפנה עתה ואבחן את גרסתה הראשונית של המתלוננת כפי שבאה לידי ביטוי בהודעתה הראשונה מיום 12/02/08  בפני חוקרת הילדים, הגב' יפעת פולק - כהן",not annotated
728119,m06007013-431,5.0," על פי האמור בחוות הדעת, התבססו המומחים – מבחינה עובדתית – על פרוטוקול עדותה הראשית של המתלוננת",not annotated
728220,m06007013-431,5.0,"אל מול גרסתה היציבה של המתלוננת ניצבות שלל גרסותיו של הנאשם, על השינויים הרבים שחלו בהן בעניינים רבים",not annotated
729023,s04008515-261,5.0," בשני המקרים עניין לנו בעבירות מין, עבירות אשר מעצם טיבן וייחודן מתבצעות, בדרך כלל, בצנעה, רחוק מהעין, בנוכחות העבריין וקורבנו בלבד ועל כן, כל מה שיש בפני בית משפט הן עדויות קוטביות של המתלוננת כנגד הנאשם",not annotated
749097,m06001043-353,5.0,"לשאלת הסניגור, מדוע זנחה המשטרה את התיק הנ""ל, שהכיל לכאורה עדות מפורשת מפי המתלוננת, על עבירות מין שבוצעו בה בתוך המשפחה, ושהתפרשו על פני תקופה ארוכה, טענה העדה, כי דובר ב""משהו מינורי, זה לא היה משהו בומבסטי",not annotated
749207,m06001043-353,5.0,"סיכומו של דבר, מצאתי את עדותה של המתלוננת בפנינו, כפי שכבר הוזכר, קוהרנטית, סדורה היטב, ומתיישבת עם עיקרי העובדות בתיק",not annotated
750092,m001129,5.0, עדותו של זאהי משתלבת בראיות החיזוק לעדותה הבסיסית של המתלוננת,not annotated
750323,m001129,5.0,"לסיכומה של נקודה זו:  אני מציע שנדחה את גרסתו של הנאשם כבלתי אמינה, לעניין הסכמתה של המתלוננת לקיום יחסי מין, ונעדיף את גרסתה האמינה של המתלוננת לפיה לא הסכימה לקיים קשרי מין עם הנאשם, והוא בצע בה שני מעשי אינוס",not annotated
752909,SH-09-11-34935-718,5.0,"ככל שהדבר מתייחס למעשים עצמם, ראיות התביעה מבוססות על עדותה היחידה של המתלוננת",not annotated
755054,m07004030,5.0," מעבר למה שנכתב לעיל, אוסיף ואנמק מדוע מצאתי לסמוך על עדותה היחידה של המתלוננת, לעניין האירוע בגינו מואשם הנאשם ולקבל את גרסתה לגבי מה שביצע בה הנאשם; כמו כן אתייחס לטענות שונות שהעלו הסנגוריות לעניין אמינותה",not annotated
